period,market_id,temperature_c,temperature_min_c,temperature_max_c,observation_days,interest_index,below_one_share,source_resolution,label,country_iso2,country_iso3,scope,trends_geo,weather_source,latitude,longitude,timezone,hemisphere,climate_profile,analysis_role,year,month,month_name,interest_zscore,interest_scaled,temperature_climatology_c,interest_climatology,temperature_anomaly_c,interest_anomaly
2025-10-01,moscow,6.906451612903226,4.877419354838709,9.183870967741935,31,39.38709677419355,0.0,week,Moscow · Central Russia,RU,RUS,region,RU-MOW,open_meteo,55.7558,37.6173,Europe/Moscow,north,humid continental,deep_dive,2025,10,Oct,-0.4721161437744041,0.2021933825358654,6.501935483870968,34.30322580645161,0.40451612903225787,5.0838709677419445
2025-11-01,moscow,2.9133333333333336,1.12,4.8,30,42.96666666666667,0.0,week,Moscow · Central Russia,RU,RUS,region,RU-MOW,open_meteo,55.7558,37.6173,Europe/Moscow,north,humid continental,deep_dive,2025,11,Nov,-0.22772969361964843,0.27120822622107976,0.8526666666666667,34.96,2.060666666666667,8.006666666666668
2025-12-01,moscow,-2.035483870967742,-3.8225806451612905,-0.5064516129032258,31,39.483870967741936,0.0,week,Moscow · Central Russia,RU,RUS,region,RU-MOW,open_meteo,55.7558,37.6173,Europe/Moscow,north,humid continental,deep_dive,2025,12,Dec,-0.4655091204899561,0.20405920888962603,-4.844516129032258,33.490322580645156,2.809032258064516,5.99354838709678
2021-01-01,rome,7.387096774193548,4.33225806451613,10.63548387096774,31,18.870967741935484,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,1,Jan,-0.9443179592483165,0.04088443888193577,8.474193548387097,18.47741935483871,-1.087096774193549,0.3935483870967751
2021-02-01,rome,9.87857142857143,5.589285714285714,14.360714285714286,28,25.142857142857142,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,2,Feb,-0.6640136388727187,0.12199773526431851,9.545837438423646,22.351970443349753,0.3327339901477835,2.7908866995073893
2021-03-01,rome,10.096774193548388,5.45483870967742,14.858064516129032,31,30.967741935483872,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,3,Mar,-0.40368692252095095,0.19732999582811853,11.147741935483872,29.174193548387098,-1.0509677419354837,1.7935483870967737
2021-04-01,rome,12.343333333333334,7.84,16.673333333333332,30,39.3,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,4,Apr,-0.03130026442314173,0.30508969545264913,13.564666666666668,41.78,-1.2213333333333338,-2.480000000000004
2021-05-01,rome,17.016129032258064,12.774193548387096,21.345161290322583,31,55.354838709677416,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,5,May,0.6862252475214179,0.5127242386316229,18.12516129032258,54.20645161290322,-1.1090322580645164,1.1483870967741936
2021-06-01,rome,23.333333333333332,17.543333333333333,28.596666666666668,30,73.73333333333333,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,6,Jun,1.5075999746097852,0.7504102350159922,23.984,75.16,-0.6506666666666696,-1.4266666666666623
2021-07-01,rome,26.10967741935484,20.97741935483871,31.148387096774194,31,79.16129032258064,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,7,Jul,1.7501871278008732,0.8206090947017105,27.061290322580646,77.7483870967742,-0.9516129032258078,1.4129032258064456
2021-08-01,rome,26.112903225806452,21.55161290322581,30.758064516129032,31,85.16129032258064,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,8,Aug,2.0183401220176465,0.8982060909470172,26.494193548387095,61.277419354838706,-0.381290322580643,23.883870967741935
2021-09-01,rome,22.92,18.44,27.573333333333338,30,45.7,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,9,Sep,0.25472959607475004,0.3878598247809763,22.288,36.193333333333335,0.6320000000000014,9.506666666666668
2021-10-01,rome,16.54516129032258,13.061290322580644,20.664516129032258,31,24.870967741935484,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,10,Oct,-0.6761649650315432,0.11848143512724241,18.15290322580645,25.270967741935486,-1.6077419354838725,-0.40000000000000213
2021-11-01,rome,13.636666666666668,10.843333333333334,17.066666666666666,30,21.066666666666663,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,11,Nov,-0.8461874190707807,0.06928104575163395,13.303333333333336,19.886666666666667,0.33333333333333215,1.1799999999999962
2021-12-01,rome,8.796774193548387,5.364516129032259,12.670967741935485,31,21.032258064516128,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2021,12,Dec,-0.8477252140196939,0.0688360450563204,9.751612903225809,18.47741935483871,-0.9548387096774213,2.554838709677419
2022-01-01,rome,7.080645161290323,3.1967741935483875,11.661290322580646,31,19.967741935483872,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,1,Jan,-0.895300745251702,0.055068836045056344,8.474193548387097,18.47741935483871,-1.3935483870967742,1.490322580645163
2022-02-01,rome,9.139285714285714,4.867857142857143,13.75357142857143,28,24.535714285714285,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,2,Feb,-0.691148168049416,0.11414565826330533,9.545837438423646,22.351970443349753,-0.40655172413793217,2.1837438423645317
2022-03-01,rome,9.54516129032258,4.683870967741935,14.687096774193549,31,30.29032258064516,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,3,Mar,-0.43396226057768356,0.18856904463913227,11.147741935483872,29.174193548387098,-1.6025806451612912,1.116129032258062
2022-04-01,rome,13.163333333333332,8.326666666666666,17.85,30,48.0,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,4,Apr,0.3575215771911797,0.4176053400083438,13.564666666666668,41.78,-0.4013333333333353,6.219999999999999
2022-05-01,rome,20.31935483870968,14.480645161290322,25.706451612903223,31,69.03225806451613,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,5,May,1.2974987397144926,0.6896120150187736,18.12516129032258,54.20645161290322,2.194193548387098,14.825806451612905
2022-06-01,rome,25.913333333333338,20.006666666666668,31.636666666666667,30,90.53333333333332,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,6,Jun,2.25842835841675,0.9676818245028508,23.984,75.16,1.9293333333333358,15.37333333333332
2022-07-01,rome,27.80967741935484,22.01935483870968,33.34193548387096,31,93.03225806451611,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,7,Jul,2.370110716581585,1.0,27.061290322580646,77.7483870967742,0.748387096774195,15.283870967741919
2022-08-01,rome,26.58709677419355,21.616129032258065,31.55483870967742,31,30.419354838709676,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,8,Aug,-0.4281955295192583,0.1902377972465582,26.494193548387095,61.277419354838706,0.09290322580645594,-30.85806451612903
2022-09-01,rome,21.916666666666668,17.98,26.066666666666663,30,34.86666666666667,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,9,Sep,-0.22943553237220188,0.24775413711583927,22.288,36.193333333333335,-0.3713333333333324,-1.326666666666668
2022-10-01,rome,18.693548387096776,14.34516129032258,23.393548387096775,31,31.580645161290324,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,10,Oct,-0.3762949499934311,0.2052565707133918,18.15290322580645,25.270967741935486,0.5406451612903247,6.309677419354838
2022-11-01,rome,13.3,10.046666666666663,17.186666666666667,30,23.5,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,11,Nov,-0.7374364825273113,0.1007509386733417,13.303333333333336,19.886666666666667,-0.0033333333333356308,3.6133333333333333
2022-12-01,rome,11.53225806451613,8.719354838709679,14.861290322580643,31,20.0,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2022,12,Dec,-0.8938590624870958,0.05548602419691282,9.751612903225809,18.47741935483871,1.7806451612903214,1.522580645161291
2023-01-01,rome,8.483870967741936,5.090322580645162,12.419354838709678,31,20.870967741935484,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,1,Jan,-0.8549336278427254,0.06675010429703798,8.474193548387097,18.47741935483871,0.00967741935483879,2.393548387096775
2023-02-01,rome,8.035714285714286,3.653571428571429,12.889285714285714,28,23.464285714285715,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,2,Feb,-0.7390326313024111,0.10028905179092917,9.545837438423646,22.351970443349753,-1.51012315270936,1.1123152709359623
2023-03-01,rome,11.567741935483872,7.596774193548387,15.63548387096774,31,31.29032258064516,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,3,Mar,-0.38927009487488795,0.20150187734668337,11.147741935483872,29.174193548387098,0.41999999999999993,2.116129032258062
2023-04-01,rome,12.816666666666666,8.21,17.14,30,45.63333333333333,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,4,Apr,0.25175011836123024,0.38699763593380615,13.564666666666668,41.78,-0.7480000000000011,3.8533333333333317
2023-05-01,rome,17.570967741935487,13.306451612903226,21.725806451612904,31,54.903225806451616,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,5,May,0.6660416888169298,0.5068836045056321,18.12516129032258,54.20645161290322,-0.5541935483870937,0.6967741935483929
2023-06-01,rome,22.346666666666668,17.383333333333333,26.790000000000003,30,76.5,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,6,Jun,1.631248299720853,0.7861910721735503,23.984,75.16,-1.6373333333333342,1.3400000000000034
2023-07-01,rome,27.112903225806452,21.883870967741935,32.00967741935484,31,83.74193548387096,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,7,Jul,1.954906080374969,0.8798498122653318,27.061290322580646,77.7483870967742,0.051612903225805695,5.993548387096766
2023-08-01,rome,25.612903225806452,20.73225806451613,30.467741935483872,31,73.09677419354838,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,8,Aug,1.4791507680548874,0.742177722152691,26.494193548387095,61.277419354838706,-0.881290322580643,11.819354838709678
2023-09-01,rome,23.21333333333333,18.58,28.256666666666668,30,39.9,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,9,Sep,-0.004484965001464338,0.3128493950771798,22.288,36.193333333333335,0.9253333333333309,3.7066666666666634
2023-10-01,rome,20.5,16.541935483870965,24.580645161290324,31,25.64516129032258,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,10,Oct,-0.6415645786809919,0.1284939507717981,18.15290322580645,25.270967741935486,2.347096774193549,0.37419354838709395
2023-11-01,rome,13.953333333333337,10.85,17.23,30,17.933333333333334,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,11,Nov,-0.9862228716062066,0.02875816993464054,13.303333333333336,19.886666666666667,0.6500000000000004,-1.9533333333333331
2023-12-01,rome,10.296774193548387,7.058064516129033,13.903225806451612,31,15.806451612903226,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2023,12,Dec,-1.0812778218859158,0.0012515644555694723,9.751612903225809,18.47741935483871,0.5451612903225787,-2.670967741935483
2024-01-01,rome,9.687096774193549,6.219354838709678,13.451612903225806,31,16.548387096774192,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,1,Jan,-1.0481191182999707,0.01084689194826866,8.474193548387097,18.47741935483871,1.2129032258064516,-1.9290322580645167
2024-02-01,rome,10.782758620689656,6.706896551724138,15.096551724137932,29,19.724137931034484,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,2,Feb,-0.9061879357844187,0.05191834620862288,9.545837438423646,22.351970443349753,1.2369211822660091,-2.627832512315269
2024-03-01,rome,12.548387096774194,9.12258064516129,16.161290322580644,31,26.870967741935484,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,3,Mar,-0.5867806336259521,0.14434710054234462,11.147741935483872,29.174193548387098,1.4006451612903223,-2.3032258064516142
2024-04-01,rome,14.98,10.15,19.566666666666663,30,38.86666666666667,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,4,Apr,-0.05066686956101966,0.2994854679460437,13.564666666666668,41.78,1.4153333333333329,-2.913333333333334
2024-05-01,rome,18.029032258064515,13.548387096774194,22.19032258064516,31,44.03225806451613,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,5,May,0.18019459714460376,0.3662911973299958,18.12516129032258,54.20645161290322,-0.0961290322580659,-10.174193548387095
2024-06-01,rome,22.736666666666668,17.526666666666664,27.45,30,63.2,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,6,Jun,1.0368424958736722,0.6141843971631207,23.984,75.16,-1.2473333333333336,-11.959999999999994
2024-07-01,rome,27.858064516129033,22.135483870967743,33.10322580645161,31,62.29032258064516,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,7,Jul,0.9961870419117742,0.6024196912807677,27.061290322580646,77.7483870967742,0.7967741935483872,-15.458064516129035
2024-08-01,rome,28.193548387096776,23.200000000000003,33.25806451612903,31,55.83870967741935,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,8,Aug,0.7078504889905125,0.5189820609094702,26.494193548387095,61.277419354838706,1.6993548387096808,-5.438709677419354
2024-09-01,rome,21.473333333333336,17.740000000000002,25.40666666666667,30,27.133333333333333,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,9,Sep,-0.5750549471404875,0.14774023084411073,22.288,36.193333333333335,-0.814666666666664,-9.060000000000002
2024-10-01,rome,18.296774193548387,14.996774193548386,21.990322580645163,31,21.838709677419356,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2024,10,Oct,-0.8116831449045362,0.07926574885273262,18.15290322580645,25.270967741935486,0.14387096774193608,-3.4322580645161302
